id,customer_id,product_id,quantity,timestamp,payment_method
2263,691,477,5,2023-04-13T10:30:36.537570,PayPal
2264,180,39,3,2023-06-18T10:30:36.537574,PayPal
2265,527,181,1,2024-08-18T10:30:36.537578,Gift Card
2266,389,88,3,2023-02-04T10:30:36.537582,Credit Card
2267,347,468,2,2023-06-26T10:30:36.537586,Crypto
2268,872,393,1,2024-12-31T10:30:36.537590,Debit Card
2269,495,151,3,2025-03-20T10:30:36.537594,Credit Card
2270,756,324,5,2024-09-16T10:30:36.537598,PayPal
2271,946,157,5,2023-07-02T10:30:36.537602,Credit Card
2272,958,238,5,2023-06-09T10:30:36.537606,Gift Card
2273,59,183,1,2024-02-02T10:30:36.537610,Gift Card
2274,337,153,3,2025-07-07T10:30:36.537614,Credit Card
2275,359,456,2,2024-09-08T10:30:36.537618,Debit Card
2276,10,52,4,2024-06-08T10:30:36.537623,PayPal
2277,87,271,5,2023-04-18T10:30:36.537627,PayPal
2278,421,64,4,2025-10-17T10:30:36.537631,PayPal
2279,788,337,3,2025-03-07T10:30:36.537635,Gift Card
2280,405,192,3,2024-10-16T10:30:36.537639,Gift Card
2281,914,94,5,2023-07-16T10:30:36.537643,Debit Card
2282,112,225,4,2025-05-12T10:30:36.537647,PayPal
2283,363,383,4,2025-10-19T10:30:36.537652,Debit Card
2284,905,446,2,2025-07-03T10:30:36.537656,PayPal
2285,292,21,2,2024-09-15T10:30:36.537660,Gift Card
2286,762,170,1,2025-05-13T10:30:36.537664,PayPal
2287,972,246,3,2025-06-25T10:30:36.537668,Gift Card
2288,501,282,4,2023-07-28T10:30:36.537672,PayPal
2289,333,385,4,2024-05-29T10:30:36.537676,Gift Card
2290,135,57,1,2023-08-05T10:30:36.537681,Credit Card
2291,130,80,3,2024-05-30T10:30:36.537685,Credit Card
2292,786,351,2,2025-09-01T10:30:36.537709,Debit Card
2293,440,500,5,2023-09-30T10:30:36.537717,Credit Card
2294,445,246,3,2025-01-09T10:30:36.537723,Gift Card
2295,85,390,4,2025-02-13T10:30:36.537727,Crypto
2296,157,374,5,2025-04-16T10:30:36.537731,PayPal
2297,288,393,1,2023-05-24T10:30:36.537735,Debit Card
2298,718,127,4,2025-04-04T10:30:36.537740,Gift Card
2299,724,401,1,2023-11-07T10:30:36.537744,Crypto
2300,626,93,2,2023-06-02T10:30:36.537748,Crypto
2301,645,325,2,2025-03-04T10:30:36.537752,Credit Card
2302,136,206,1,2025-01-17T10:30:36.537757,PayPal
2303,952,75,4,2025-10-06T10:30:36.537761,Crypto
2304,205,47,1,2024-09-30T10:30:36.537765,Gift Card
2305,538,157,2,2025-03-11T10:30:36.537769,Debit Card
2306,437,246,1,2024-05-20T10:30:36.537773,Gift Card
2307,660,27,3,2025-07-04T10:30:36.537777,Debit Card
2308,373,144,3,2023-10-27T10:30:36.537782,Gift Card
2309,253,164,1,2025-04-21T10:30:36.537785,Credit Card
2310,1,27,3,2025-03-21T10:30:36.537789,Debit Card
2311,484,144,5,2025-07-13T10:30:36.537793,Gift Card
2312,190,130,4,2024-10-17T10:30:36.537797,Debit Card
2313,312,58,1,2023-12-09T10:30:36.537801,Credit Card
2314,700,283,2,2024-11-19T10:30:36.537805,Debit Card
2315,760,415,3,2023-09-25T10:30:36.537809,Crypto
2316,542,310,3,2025-02-23T10:30:36.537813,Debit Card
2317,216,300,4,2025-07-27T10:30:36.537817,Credit Card
2318,134,323,5,2025-06-23T10:30:36.537821,Credit Card
2319,601,496,2,2025-04-10T10:30:36.537826,Gift Card
2320,948,51,1,2023-03-05T10:30:36.537830,Crypto
2321,634,176,3,2023-10-13T10:30:36.537834,Gift Card
2322,780,104,5,2023-10-17T10:30:36.537839,PayPal
2323,45,66,2,2024-08-22T10:30:36.537843,Crypto
2324,729,130,5,2023-01-30T10:30:36.537847,Debit Card
2325,917,188,4,2024-01-19T10:30:36.537851,Credit Card
2326,933,224,1,2024-06-17T10:30:36.537855,Gift Card
2327,537,477,5,2023-08-07T10:30:36.537859,Credit Card
2328,171,307,3,2023-11-11T10:30:36.537863,PayPal
2329,297,24,5,2025-08-23T10:30:36.537867,PayPal
2330,759,418,4,2024-06-05T10:30:36.537871,Crypto
2331,892,263,1,2025-05-08T10:30:36.537875,Gift Card
2332,769,261,4,2024-03-28T10:30:36.537879,Gift Card
2333,411,311,3,2025-03-27T10:30:36.537883,PayPal
2334,4,82,5,2025-03-15T10:30:36.537887,Crypto
2335,714,5,5,2024-07-15T10:30:36.537891,Crypto
2336,725,369,5,2025-02-01T10:30:36.537895,Debit Card
2337,873,113,3,2023-10-30T10:30:36.537899,Debit Card
2338,566,61,2,2025-03-09T10:30:36.537903,Credit Card
2339,547,122,3,2025-09-14T10:30:36.537908,PayPal
2340,965,453,3,2023-03-20T10:30:36.537914,PayPal
2341,277,448,1,2024-01-06T10:30:36.537919,PayPal
2342,844,108,5,2025-06-28T10:30:36.537924,Credit Card
2343,665,178,5,2023-02-02T10:30:36.537928,Debit Card
2344,333,43,5,2025-01-27T10:30:36.537932,PayPal
2345,419,460,5,2024-12-27T10:30:36.537936,Debit Card
2346,59,321,1,2023-07-04T10:30:36.537941,Debit Card
2347,225,375,3,2025-04-27T10:30:36.537945,Debit Card
2348,995,9,5,2023-12-21T10:30:36.537949,Crypto
2349,109,370,4,2023-03-01T10:30:36.537953,Debit Card
2350,891,321,5,2024-04-08T10:30:36.537957,PayPal
2351,837,227,2,2024-11-26T10:30:36.537961,Debit Card
2352,209,298,4,2025-05-18T10:30:36.537966,Gift Card
2353,238,374,4,2024-10-12T10:30:36.537970,PayPal
2354,924,246,1,2024-06-04T10:30:36.537974,PayPal
2355,471,95,2,2025-04-14T10:30:36.537978,Crypto
2356,503,483,2,2023-12-31T10:30:36.537981,Debit Card
2357,22,159,2,2023-05-02T10:30:36.537986,PayPal
2358,838,202,5,2025-04-15T10:30:36.537990,Credit Card
2359,147,37,4,2025-02-15T10:30:36.537994,Gift Card
2360,931,331,4,2025-07-14T10:30:36.537998,Crypto
2361,141,373,1,2024-02-15T10:30:36.538003,Credit Card
2362,387,197,1,2025-07-04T10:30:36.538007,Credit Card
2363,782,426,1,2025-06-11T10:30:36.538011,PayPal
2364,789,43,3,2025-05-31T10:30:36.538015,Crypto
2365,14,406,1,2023-02-17T10:30:36.538019,Credit Card
2366,556,377,3,2023-06-04T10:30:36.538024,Credit Card
2367,208,72,4,2023-09-08T10:30:36.538028,Crypto
2368,914,228,2,2024-12-14T10:30:36.538032,Debit Card
2369,491,80,2,2025-08-28T10:30:36.538036,Crypto
2370,709,137,5,2025-06-20T10:30:36.538040,Credit Card
2371,845,23,1,2024-04-15T10:30:36.538044,Debit Card
2372,106,262,4,2025-06-01T10:30:36.538048,Credit Card
2373,935,115,1,2025-03-06T10:30:36.538052,Gift Card
2374,395,76,3,2023-12-23T10:30:36.538056,Debit Card
2375,232,472,4,2023-11-21T10:30:36.538060,Credit Card
2376,504,87,1,2025-03-09T10:30:36.538064,Credit Card
2377,980,490,3,2024-10-24T10:30:36.538068,Credit Card
2378,631,171,1,2024-10-20T10:30:36.538072,Credit Card
2379,918,23,5,2025-05-23T10:30:36.538076,PayPal
2380,439,272,3,2024-02-18T10:30:36.538081,PayPal
2381,696,218,2,2023-04-24T10:30:36.538085,Debit Card
2382,640,419,3,2024-11-02T10:30:36.538089,Credit Card
2383,278,470,4,2023-12-17T10:30:36.538093,Debit Card
2384,956,136,1,2023-08-09T10:30:36.538098,Credit Card
2385,883,478,2,2023-08-20T10:30:36.538102,PayPal
2386,328,76,4,2024-07-24T10:30:36.538105,Gift Card
2387,835,35,1,2024-03-12T10:30:36.538109,Gift Card
2388,983,373,3,2025-05-29T10:30:36.538113,Credit Card
2389,331,66,2,2023-08-31T10:30:36.538117,Gift Card
2390,362,164,4,2024-08-16T10:30:36.538121,Gift Card
2391,711,499,4,2024-02-16T10:30:36.538125,Debit Card
2392,142,411,2,2024-09-27T10:30:36.538130,Gift Card
2393,563,255,5,2024-04-26T10:30:36.538135,Gift Card
2394,546,275,2,2024-09-26T10:30:36.538139,Credit Card
2395,595,367,4,2024-05-03T10:30:36.538143,Crypto
2396,796,356,2,2023-11-05T10:30:36.538147,Credit Card
2397,241,186,1,2025-03-30T10:30:36.538151,Credit Card
2398,372,286,4,2023-02-17T10:30:36.538155,PayPal
2399,944,57,1,2023-04-05T10:30:36.538159,Debit Card
2400,370,435,2,2024-12-27T10:30:36.538164,Gift Card
2401,148,428,5,2023-02-02T10:30:36.538168,Gift Card
2402,249,108,2,2025-08-28T10:30:36.538173,PayPal
2403,121,493,2,2024-10-03T10:30:36.538178,Credit Card
2404,713,495,4,2024-10-09T10:30:36.538182,Credit Card
2405,719,55,5,2025-08-10T10:30:36.538186,Gift Card
2406,858,305,2,2025-09-24T10:30:36.538190,PayPal
2407,375,73,1,2025-02-16T10:30:36.538194,Credit Card
2408,13,292,4,2025-05-24T10:30:36.538198,PayPal
2409,482,381,2,2023-09-19T10:30:36.538202,Crypto
2410,716,486,3,2024-06-30T10:30:36.538206,Gift Card
2411,740,173,4,2023-08-16T10:30:36.538210,Credit Card
2412,294,57,2,2025-08-24T10:30:36.538214,Credit Card
2413,619,385,2,2024-05-27T10:30:36.538218,PayPal
2414,12,203,4,2023-11-28T10:30:36.538222,Gift Card
2415,568,365,3,2023-03-28T10:30:36.538226,Crypto
2416,514,157,2,2024-08-17T10:30:36.538230,PayPal
2417,279,499,1,2024-05-08T10:30:36.538234,Gift Card
2418,974,65,2,2024-09-09T10:30:36.538238,Crypto
2419,58,113,4,2025-04-19T10:30:36.538243,Crypto
2420,620,431,1,2023-07-11T10:30:36.538247,Gift Card
2421,489,161,4,2023-06-30T10:30:36.538251,Gift Card
2422,169,28,3,2024-01-01T10:30:36.538256,Gift Card
2423,200,139,1,2025-07-10T10:30:36.538259,Credit Card
2424,372,309,3,2025-09-26T10:30:36.538263,PayPal
2425,289,84,5,2025-07-07T10:30:36.538267,Credit Card
2426,217,306,1,2023-09-11T10:30:36.538271,Debit Card
2427,193,283,2,2024-01-10T10:30:36.538275,Credit Card
2428,247,138,1,2023-01-28T10:30:36.538279,Crypto
2429,579,23,5,2023-08-07T10:30:36.538285,Gift Card
2430,47,25,3,2025-07-21T10:30:36.538289,Debit Card
2431,9,183,3,2023-02-16T10:30:36.538293,Gift Card
2432,513,100,3,2023-09-16T10:30:36.538297,Gift Card
2433,744,183,2,2023-11-05T10:30:36.538301,Credit Card
2434,340,209,5,2025-07-13T10:30:36.538305,Crypto
2435,827,397,2,2025-09-30T10:30:36.538309,Crypto
2436,816,196,4,2024-03-03T10:30:36.538313,Credit Card
2437,298,83,2,2023-11-26T10:30:36.538317,Gift Card
2438,81,454,1,2023-02-22T10:30:36.538321,PayPal
2439,906,111,2,2023-08-29T10:30:36.538326,PayPal
2440,987,257,5,2023-10-09T10:30:36.538331,Crypto
2441,668,268,3,2024-07-23T10:30:36.538335,PayPal
2442,348,149,3,2024-01-25T10:30:36.538339,Gift Card
2443,41,457,4,2025-02-22T10:30:36.538343,PayPal
2444,626,311,1,2023-02-16T10:30:36.538348,PayPal
2445,581,322,4,2025-07-17T10:30:36.538353,Credit Card
2446,147,393,3,2024-04-12T10:30:36.538357,Credit Card
2447,511,49,4,2024-12-07T10:30:36.538361,PayPal
2448,957,152,2,2025-08-16T10:30:36.538365,Debit Card
2449,591,187,3,2025-07-25T10:30:36.538369,Credit Card
2450,184,364,4,2025-02-02T10:30:36.538374,Gift Card
2451,263,391,4,2023-12-29T10:30:36.538378,PayPal
2452,963,64,5,2024-06-12T10:30:36.538382,Credit Card
2453,373,440,3,2024-09-09T10:30:36.538386,Gift Card
2454,878,318,2,2024-07-30T10:30:36.538390,Debit Card
2455,525,433,5,2023-02-23T10:30:36.538394,Debit Card
2456,383,43,4,2024-05-24T10:30:36.538398,Gift Card
2457,270,450,1,2024-01-28T10:30:36.538402,Credit Card
2458,759,405,2,2023-11-08T10:30:36.538408,Crypto
2459,9,80,1,2024-12-31T10:30:36.538412,Gift Card
2460,163,292,4,2023-06-03T10:30:36.538416,Credit Card
2461,229,199,4,2023-12-09T10:30:36.538420,Credit Card
2462,358,239,4,2024-01-06T10:30:36.538424,Crypto
2463,922,419,4,2025-07-05T10:30:36.538428,Credit Card
2464,185,375,1,2023-03-30T10:30:36.538432,Gift Card
2465,787,222,2,2024-09-08T10:30:36.538437,Debit Card
2466,67,163,3,2024-02-14T10:30:36.538441,Gift Card
2467,218,360,4,2025-06-29T10:30:36.538467,Debit Card
2468,466,20,5,2025-05-18T10:30:36.538473,Gift Card
2469,150,328,2,2024-12-01T10:30:36.538477,Crypto
2470,33,308,4,2025-08-22T10:30:36.538481,Debit Card
2471,809,221,4,2025-03-20T10:30:36.538485,Credit Card
2472,217,445,1,2023-02-22T10:30:36.538489,Gift Card
2473,277,130,2,2025-07-31T10:30:36.538494,PayPal
2474,71,141,4,2025-08-02T10:30:36.538498,Debit Card
2475,895,365,4,2023-05-16T10:30:36.538502,Gift Card
2476,538,110,3,2025-04-19T10:30:36.538506,Credit Card
2477,95,459,4,2024-11-08T10:30:36.538510,Debit Card
2478,169,102,3,2023-03-05T10:30:36.538516,Gift Card
2479,494,244,5,2023-11-19T10:30:36.538520,PayPal
2480,989,357,4,2024-10-26T10:30:36.538525,Crypto
2481,399,422,1,2024-03-29T10:30:36.538529,Crypto
2482,204,40,5,2024-02-01T10:30:36.538533,PayPal
2483,332,341,3,2025-10-10T10:30:36.538537,PayPal
2484,919,235,2,2024-05-31T10:30:36.538541,Debit Card
2485,117,406,4,2025-01-28T10:30:36.538545,Crypto
2486,740,2,4,2023-03-04T10:30:36.538550,PayPal
2487,650,231,5,2025-07-17T10:30:36.538554,Credit Card
2488,224,382,2,2024-08-20T10:30:36.538558,Crypto
2489,793,86,5,2024-10-03T10:30:36.538562,PayPal
2490,357,108,2,2023-02-02T10:30:36.538566,Crypto
2491,979,8,3,2023-07-14T10:30:36.538570,Debit Card
2492,17,155,3,2024-05-28T10:30:36.538574,Credit Card
2493,717,256,4,2024-08-27T10:30:36.538580,Gift Card
2494,361,181,5,2024-08-14T10:30:36.538585,Crypto
2495,998,392,3,2025-06-30T10:30:36.538589,PayPal
2496,470,220,3,2025-04-26T10:30:36.538595,Crypto
2497,610,84,5,2024-08-04T10:30:36.538600,Gift Card
2498,292,433,4,2024-01-14T10:30:36.538605,Debit Card
2499,719,318,1,2025-07-27T10:30:36.538609,Credit Card
2500,92,333,1,2024-02-01T10:30:36.538613,Gift Card
2501,107,255,5,2023-03-20T10:30:36.538617,Crypto
2502,103,325,4,2024-05-27T10:30:36.538622,Crypto
2503,826,17,3,2023-06-05T10:30:36.538626,Gift Card
2504,217,115,4,2024-04-08T10:30:36.538630,Gift Card
2505,118,101,4,2023-02-24T10:30:36.538634,Credit Card
2506,360,496,4,2024-08-28T10:30:36.538638,Gift Card
2507,8,482,3,2023-08-16T10:30:36.538642,PayPal
2508,520,146,3,2023-05-08T10:30:36.538646,Debit Card
2509,315,430,4,2023-12-05T10:30:36.538651,PayPal
2510,5,461,4,2025-09-21T10:30:36.538655,Credit Card
2511,27,79,3,2023-06-17T10:30:36.538659,Crypto
2512,840,380,5,2024-12-03T10:30:36.538663,Debit Card
2513,175,492,5,2024-08-10T10:30:36.538667,PayPal
2514,570,499,4,2025-04-10T10:30:36.538671,Crypto
2515,660,202,1,2023-07-27T10:30:36.538675,Crypto
2516,440,66,4,2023-01-28T10:30:36.538680,PayPal
2517,413,463,3,2024-05-13T10:30:36.538685,PayPal
2518,448,119,1,2023-10-28T10:30:36.538689,PayPal
2519,517,61,5,2023-08-13T10:30:36.538693,Gift Card
2520,864,391,3,2023-06-20T10:30:36.538697,Crypto
2521,163,486,3,2025-03-30T10:30:36.538702,Credit Card
2522,96,14,4,2025-10-13T10:30:36.538706,Crypto
2523,157,15,5,2023-10-31T10:30:36.538710,Crypto
2524,943,498,1,2024-03-18T10:30:36.538714,Gift Card
2525,26,381,2,2024-07-17T10:30:36.538718,Debit Card
2526,192,123,2,2024-12-24T10:30:36.538722,PayPal
2527,549,431,2,2023-10-12T10:30:36.538726,Gift Card
2528,789,134,1,2025-01-16T10:30:36.538731,Credit Card
2529,958,74,1,2024-01-10T10:30:36.538735,Crypto
2530,888,53,1,2024-07-11T10:30:36.538739,Crypto
2531,126,55,2,2025-01-08T10:30:36.538745,Debit Card
2532,917,93,1,2025-08-06T10:30:36.538749,Gift Card
2533,865,186,2,2024-09-19T10:30:36.538753,Credit Card
2534,503,408,1,2024-08-27T10:30:36.538757,Credit Card
2535,499,492,1,2025-03-23T10:30:36.538761,Gift Card
2536,385,456,3,2024-01-15T10:30:36.538766,Gift Card
2537,828,83,2,2024-12-23T10:30:36.538770,Credit Card
2538,926,92,5,2024-01-17T10:30:36.538774,Crypto
2539,876,17,1,2023-01-29T10:30:36.538779,Debit Card
2540,356,248,5,2024-02-18T10:30:36.538796,Crypto
2541,6,82,5,2023-09-26T10:30:36.538801,Debit Card
2542,949,63,2,2024-02-12T10:30:36.538805,Credit Card
2543,549,12,5,2024-05-18T10:30:36.538809,PayPal
2544,222,444,3,2025-06-29T10:30:36.538814,PayPal
2545,31,168,2,2025-03-13T10:30:36.538818,Credit Card
2546,746,355,2,2025-01-23T10:30:36.538824,Debit Card
2547,494,103,1,2024-11-02T10:30:36.538829,Crypto
2548,668,151,4,2023-09-22T10:30:36.538833,Gift Card
2549,447,263,4,2023-03-25T10:30:36.538837,PayPal
2550,257,89,2,2023-11-21T10:30:36.538841,Debit Card
2551,985,202,1,2024-03-06T10:30:36.538845,Crypto
2552,320,85,2,2023-02-21T10:30:36.538849,Gift Card
2553,444,453,4,2024-08-17T10:30:36.538853,Crypto
2554,766,140,3,2024-01-26T10:30:36.538857,Credit Card
2555,622,197,4,2025-04-03T10:30:36.538861,Crypto
2556,362,192,1,2024-07-21T10:30:36.538866,PayPal
2557,911,18,5,2025-02-07T10:30:36.538871,Crypto
2558,420,151,5,2023-07-01T10:30:36.538875,Crypto
2559,361,204,1,2025-06-29T10:30:36.538879,PayPal
2560,829,166,4,2023-08-07T10:30:36.538883,PayPal
2561,367,126,1,2025-03-18T10:30:36.538887,Debit Card
2562,381,75,3,2025-06-21T10:30:36.538891,Credit Card
2563,327,353,1,2023-10-21T10:30:36.538895,Debit Card
2564,219,239,5,2023-08-02T10:30:36.538899,Debit Card
2565,921,120,5,2025-08-18T10:30:36.538904,Gift Card
2566,291,309,2,2024-05-03T10:30:36.538908,PayPal
2567,106,288,3,2023-10-22T10:30:36.538912,Crypto
2568,969,453,1,2024-03-16T10:30:36.538916,Gift Card
2569,699,388,4,2024-12-03T10:30:36.538920,Debit Card
2570,203,101,1,2023-07-26T10:30:36.538924,Gift Card
2571,511,24,3,2024-08-19T10:30:36.538929,Credit Card
2572,128,232,2,2024-02-17T10:30:36.538933,Debit Card
2573,606,197,2,2024-03-13T10:30:36.538937,Credit Card
2574,292,10,5,2025-10-20T10:30:36.538941,Gift Card
2575,292,68,4,2025-09-17T10:30:36.538946,Crypto
2576,941,271,1,2024-11-13T10:30:36.538951,Credit Card
2577,72,241,1,2023-06-28T10:30:36.538955,Gift Card
2578,741,155,3,2024-12-04T10:30:36.538959,Debit Card
2579,410,41,5,2023-08-23T10:30:36.538963,Debit Card
2580,506,314,1,2024-09-17T10:30:36.538967,Debit Card
2581,714,233,4,2023-06-08T10:30:36.538971,Credit Card
2582,864,192,5,2025-07-11T10:30:36.538975,Credit Card
2583,230,25,1,2025-06-04T10:30:36.538979,Credit Card
2584,331,442,4,2025-03-07T10:30:36.538984,PayPal
2585,91,98,3,2023-07-12T10:30:36.538988,Crypto
2586,6,479,1,2025-02-01T10:30:36.538992,Credit Card
2587,114,25,3,2025-08-09T10:30:36.538996,Debit Card
2588,338,353,5,2023-08-06T10:30:36.539000,Gift Card
2589,277,358,2,2023-03-22T10:30:36.539005,PayPal
2590,598,236,1,2025-06-17T10:30:36.539009,Debit Card
2591,883,76,5,2023-04-29T10:30:36.539013,Gift Card
2592,653,229,1,2024-05-08T10:30:36.539017,Crypto
2593,247,296,4,2023-12-17T10:30:36.539021,Gift Card
2594,1000,144,3,2023-08-25T10:30:36.539025,Gift Card
2595,232,48,3,2023-09-01T10:30:36.539032,Debit Card
2596,729,43,3,2024-04-01T10:30:36.539036,PayPal
2597,676,332,2,2023-11-13T10:30:36.539041,Credit Card
2598,77,498,4,2025-08-24T10:30:36.539046,PayPal
2599,14,344,2,2024-07-02T10:30:36.539050,Gift Card
2600,193,250,1,2024-11-10T10:30:36.539054,PayPal
2601,834,303,5,2024-05-16T10:30:36.539058,Debit Card
2602,779,484,3,2023-10-30T10:30:36.539062,Gift Card
2603,672,79,5,2025-07-08T10:30:36.539066,PayPal
2604,225,470,3,2024-09-25T10:30:36.539070,Gift Card
2605,889,318,5,2025-03-31T10:30:36.539075,Gift Card
2606,193,36,3,2024-08-17T10:30:36.539079,PayPal
2607,703,158,5,2023-12-31T10:30:36.539083,Credit Card
2608,151,237,1,2023-09-23T10:30:36.539087,Credit Card
2609,247,9,4,2025-04-16T10:30:36.539091,Debit Card
2610,30,244,5,2024-07-18T10:30:36.539095,Debit Card
2611,272,61,5,2025-07-30T10:30:36.539099,Debit Card
2612,442,109,2,2024-09-13T10:30:36.539103,Crypto
2613,442,261,3,2025-08-31T10:30:36.539107,Gift Card
2614,280,190,1,2025-09-04T10:30:36.539113,Gift Card
2615,750,476,4,2025-04-09T10:30:36.539117,Debit Card
2616,194,207,2,2024-02-24T10:30:36.539121,Debit Card
2617,543,312,4,2024-05-11T10:30:36.539125,Gift Card
2618,112,349,1,2024-01-02T10:30:36.539129,PayPal
2619,982,57,2,2025-06-29T10:30:36.539134,Credit Card
2620,917,19,5,2025-01-25T10:30:36.539138,PayPal
2621,68,273,1,2025-01-15T10:30:36.539144,PayPal
2622,904,318,4,2024-09-18T10:30:36.539148,Gift Card
2623,104,113,3,2024-06-04T10:30:36.539153,PayPal
2624,176,403,2,2024-11-03T10:30:36.539157,Debit Card
2625,723,306,3,2023-10-04T10:30:36.539161,Credit Card
2626,97,95,5,2023-04-09T10:30:36.539165,Crypto
2627,489,379,3,2023-06-04T10:30:36.539169,PayPal
2628,175,162,1,2025-05-07T10:30:36.539174,PayPal
2629,341,461,4,2025-06-01T10:30:36.539178,Credit Card
2630,683,243,4,2024-11-16T10:30:36.539182,Credit Card
2631,182,499,3,2023-05-06T10:30:36.539186,Credit Card
2632,175,348,1,2024-02-24T10:30:36.539190,Debit Card
2633,993,243,5,2025-10-23T10:30:36.539194,Gift Card
2634,895,127,4,2025-07-04T10:30:36.539218,Credit Card
2635,839,9,5,2023-11-28T10:30:36.539225,Debit Card
2636,856,117,5,2024-05-27T10:30:36.539230,PayPal
2637,774,76,1,2025-07-14T10:30:36.539234,Debit Card
2638,824,377,3,2024-07-18T10:30:36.539238,Gift Card
2639,753,180,5,2025-02-03T10:30:36.539242,Gift Card
2640,260,187,4,2025-10-11T10:30:36.539246,Debit Card
2641,309,364,3,2023-04-26T10:30:36.539250,Crypto
2642,794,340,5,2024-06-16T10:30:36.539255,Credit Card
2643,277,352,5,2023-10-10T10:30:36.539259,Credit Card
2644,152,211,2,2023-12-19T10:30:36.539263,PayPal
2645,366,255,1,2025-02-16T10:30:36.539267,Crypto
2646,759,357,4,2024-10-21T10:30:36.539271,PayPal
2647,763,46,2,2023-03-27T10:30:36.539275,Gift Card
2648,655,56,3,2023-05-10T10:30:36.539281,Crypto
2649,921,468,4,2023-02-16T10:30:36.539286,Crypto
2650,180,136,3,2023-04-29T10:30:36.539291,Debit Card
2651,401,302,4,2023-03-02T10:30:36.539295,Debit Card
2652,317,98,1,2024-03-10T10:30:36.539299,Crypto
2653,719,176,5,2025-06-21T10:30:36.539304,Gift Card
2654,815,233,5,2023-02-06T10:30:36.539308,Debit Card
2655,296,57,1,2024-06-01T10:30:36.539312,PayPal
2656,478,349,2,2024-05-07T10:30:36.539317,Debit Card
2657,639,286,2,2024-12-18T10:30:36.539321,Gift Card
2658,296,34,3,2025-10-09T10:30:36.539326,Gift Card
2659,42,112,3,2023-07-02T10:30:36.539330,Crypto
2660,127,28,4,2024-12-15T10:30:36.539334,Credit Card
2661,441,181,1,2025-09-03T10:30:36.539338,Debit Card
2662,142,180,3,2023-08-12T10:30:36.539342,Crypto
2663,682,491,5,2025-05-19T10:30:36.539347,Credit Card
2664,731,139,2,2023-10-05T10:30:36.539351,PayPal
2665,443,300,1,2024-12-31T10:30:36.539355,PayPal
2666,33,243,3,2025-02-12T10:30:36.539359,Gift Card
2667,433,205,1,2023-04-24T10:30:36.539363,Debit Card
2668,943,155,5,2024-12-10T10:30:36.539367,PayPal
2669,578,224,3,2023-07-24T10:30:36.539371,Crypto
2670,143,350,2,2025-02-10T10:30:36.539375,PayPal
2671,427,284,2,2024-12-20T10:30:36.539380,Debit Card
2672,88,153,5,2023-03-20T10:30:36.539384,Gift Card
2673,559,94,4,2023-08-15T10:30:36.539389,Gift Card
2674,99,71,5,2024-07-29T10:30:36.539393,Debit Card
2675,516,479,3,2024-07-02T10:30:36.539397,Debit Card
2676,438,239,4,2023-02-13T10:30:36.539401,Gift Card
2677,473,15,5,2025-09-27T10:30:36.539406,Gift Card
2678,91,387,2,2024-02-03T10:30:36.539410,Debit Card
2679,806,125,5,2024-05-18T10:30:36.539414,Debit Card
2680,131,318,5,2023-04-17T10:30:36.539418,Crypto
2681,899,151,1,2023-09-12T10:30:36.539422,Gift Card
2682,129,207,1,2024-07-08T10:30:36.539426,Crypto
2683,472,430,1,2025-07-30T10:30:36.539431,Credit Card
2684,277,425,1,2024-11-17T10:30:36.539435,Crypto
2685,100,421,3,2024-03-24T10:30:36.539439,Gift Card
2686,708,170,1,2025-06-22T10:30:36.539443,Crypto
2687,691,262,1,2023-11-06T10:30:36.539447,PayPal
2688,529,74,5,2023-09-27T10:30:36.539451,Gift Card
2689,140,115,2,2024-12-20T10:30:36.539455,Debit Card
2690,737,480,1,2023-07-23T10:30:36.539459,Gift Card
2691,639,353,2,2025-06-29T10:30:36.539464,Credit Card
2692,1,79,5,2023-05-07T10:30:36.539469,Credit Card
2693,533,50,2,2025-03-29T10:30:36.539473,Credit Card
2694,486,13,5,2024-07-27T10:30:36.539477,Gift Card
2695,57,475,1,2024-12-21T10:30:36.539481,Gift Card
2696,496,95,2,2023-06-16T10:30:36.539485,Crypto
2697,267,421,5,2023-11-27T10:30:36.539490,Gift Card
2698,880,337,5,2025-06-20T10:30:36.539494,Gift Card
2699,150,326,1,2025-04-18T10:30:36.539498,PayPal
2700,839,382,2,2025-05-03T10:30:36.539503,Crypto
2701,760,359,5,2025-04-02T10:30:36.539507,Gift Card
2702,492,149,3,2023-12-11T10:30:36.539511,Credit Card
2703,983,302,4,2024-10-13T10:30:36.539515,Debit Card
2704,401,198,1,2024-07-06T10:30:36.539520,Gift Card
2705,834,218,2,2025-09-26T10:30:36.539524,Debit Card
2706,469,62,5,2024-09-21T10:30:36.539528,Credit Card
2707,595,156,1,2024-01-03T10:30:36.539532,Crypto
2708,456,22,3,2023-02-12T10:30:36.539536,PayPal
2709,480,452,4,2025-01-14T10:30:36.539540,Credit Card
2710,163,184,5,2023-06-01T10:30:36.539544,Crypto
2711,216,179,5,2024-09-20T10:30:36.539548,Crypto
2712,65,90,2,2024-10-29T10:30:36.539554,Crypto
2713,348,236,2,2025-01-12T10:30:36.539558,Debit Card
2714,946,202,1,2023-03-31T10:30:36.539562,Gift Card
2715,386,493,4,2024-02-12T10:30:36.539566,PayPal
2716,590,363,5,2023-08-22T10:30:36.539570,Crypto
2717,266,67,3,2024-03-01T10:30:36.539574,Crypto
2718,357,300,5,2023-06-28T10:30:36.539578,Gift Card
